Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
2/28/2017,59208,3810,NH,Laconia,Belknap,Alton,11504,316700,0.009241555,0.041091387,0.126645322,0.041851141,0.00695267,2017-02,2017-Q1,316700,0,2017-02
2/28/2017,78632,47471,IN,,Greene,Worthington,11505,67700,0.002962963,0.035168196,0.119008264,0.014494329,-0.00058893,2005-07,2005-Q3,86500,-0.21734104,
2/28/2017,78563,47368,IN,,Randolph,Parker City,11506,66200,0,0.018461538,0.055821372,0,-0.0176457,2005-03,2005-Q1,91200,-0.274122807,1997-01
2/28/2017,63267,13746,NY,Binghamton,Broome,Barker,11507,106700,0.006603774,0.039961014,0.02992278,0.016534635,0.021682905,2013-08,2013-Q3,113200,-0.057420495,2013-03
2/28/2017,61164,8741,NJ,New York,Ocean,Pine Beach,11508,265900,-0.001126972,0.00719697,0.036647173,0.02414457,-0.01807311,2006-07,2006-Q3,327600,-0.188339438,2004-09
2/28/2017,61954,10974,NY,New York,Rockland,Ramapo,11509,276500,-0.009315657,-0.038595271,-0.00432121,0.002037714,,2010-12,2010-Q4,320800,-0.138092269,
2/28/2017,93469,80547,CO,Fort Collins,Larimer,Fort Collins,11510,460600,-0.003461705,-0.008822896,0.053522415,0.069155803,,2016-11,2016-Q4,464700,-0.008822896,2016-10
2/28/2017,71844,32181,FL,Palatka,Putnam,Pomona Park,11511,121500,-0.008972268,0.005794702,0.14084507,0.030407281,-0.011283424,2007-05,2007-Q2,139800,-0.130901288,2005-12
2/28/2017,70746,29856,SC,Augusta,Aiken,Windsor,11512,75700,0.010680908,0.02435724,0.025745257,0.03774117,,2015-07,2015-Q3,76000,-0.003947368,2015-07
2/28/2017,98095,95311,CA,,Mariposa,Coulterville,11513,209800,0.039128281,0.112997347,0.096133751,0.046063707,,2017-02,2017-Q1,209800,0,2017-02
2/28/2017,72644,33493,FL,Miami-Fort Lauderdale,Palm Beach,South Bay,11514,114700,0.006140351,0.02962298,0.003499563,0.090137876,-0.012746726,2006-11,2006-Q4,135500,-0.153505535,2005-08
2/28/2017,58263,1096,MA,Springfield,Hampshire,Williamsburg,11515,239000,-0.000418235,-0.002504174,-0.008298755,0.001766647,-0.004807632,2007-03,2007-Q1,252000,-0.051587302,2005-03
2/28/2017,90659,75058,TX,Sherman,Grayson,Gunter,11516,257800,0.001165049,0.019778481,0.111206897,0.080436764,0.046717952,2016-05,2016-Q2,260300,-0.009604303,2016-05
2/28/2017,58503,1827,MA,Boston,Middlesex,Dunstable,11517,474400,0.004659043,0.013458663,0.043095866,0.03046456,0.007373007,2017-02,2017-Q1,474400,0,2017-02
2/28/2017,78679,47579,IN,,Spencer,Santa Claus,11518,149800,-0.004651163,-0.013175231,-0.053097345,0.010325659,0.001277285,2015-11,2015-Q4,161700,-0.073593074,2014-06
2/28/2017,65890,19372,PA,Philadelphia,Chester,Thorndale,11519,242400,-0.00205846,0.000825764,0.03989704,0.010645226,-0.000329435,2006-08,2006-Q3,252700,-0.040759794,2005-11
2/28/2017,90314,74131,OK,Tulsa,Creek,Sapulpa,11520,172000,0.001164144,-0.004053272,0.049420378,0.054364811,0.050992644,2016-10,2016-Q4,172800,-0.00462963,2016-09
2/28/2017,58332,1337,MA,Greenfield Town,Franklin,Bernardston,11521,205600,0.00390625,0.016312407,0.00390625,0.008275478,-0.006972097,2007-02,2007-Q1,220500,-0.067573696,2006-05
2/28/2017,90997,75631,TX,,Panola,Beckville,11522,130400,0.013209013,0.070607553,0.021143305,0.004193345,,2012-08,2012-Q3,135300,-0.036215817,2012-05
2/28/2017,69919,28395,NC,Fayetteville,Cumberland,Wade,11523,130400,0.003849115,0.00617284,0.049074819,0.008172049,0.003041049,2009-03,2009-Q1,133700,-0.024682124,2009-02
2/28/2017,98870,96731,HI,Urban Honolulu,Honolulu,Kahuku,11524,502500,0.001994018,0.00319425,0.065747614,0.063246182,0.010669995,2017-02,2017-Q1,502500,0,2017-02
2/28/2017,65363,18092,PA,Allentown,Lehigh,Upper Milford Township,11525,275000,0.005116959,0.006220271,-0.013629842,0.022371958,,2015-11,2015-Q4,281000,-0.021352313,2015-09
2/28/2017,62606,12487,NY,Kingston,Ulster,Ulster,11526,194100,-0.001029336,0.008835759,0.054318305,0.003751278,-0.019687854,2006-08,2006-Q3,247200,-0.214805825,2004-02
2/28/2017,86007,63347,MO,St. Louis,Lincoln,Foley,11527,180600,0.023229462,0.056758338,0.204,0.072958205,0.012374699,2017-02,2017-Q1,180600,0,2017-02
2/28/2017,59166,3602,NH,Keene,Cheshire,Alstead,11528,176500,0.005698006,0.012041284,0.034583822,0.007651292,-0.0020171,2010-08,2010-Q3,187500,-0.058666667,2009-12
2/28/2017,66010,19562,PA,Reading,Berks,Topton,11529,157000,0.012903226,0.037673496,0.055107527,0.021151192,-0.010341976,2007-06,2007-Q2,176200,-0.108967083,2006-06
2/28/2017,63877,15067,PA,Pittsburgh,Washington,New Eagle,11530,76800,0.001303781,-0.024142313,-0.027848101,-0.005884266,0.009169974,2013-09,2013-Q3,86700,-0.114186851,2011-09
2/28/2017,75518,40076,KY,Louisville/Jefferson County,Shelby,Waddy,11531,180500,0.012338755,0.039746544,0.074404762,0.035513109,0.016999493,2017-02,2017-Q1,180500,0,2017-02
2/28/2017,95115,85938,AZ,,Apache,Springerville,11532,125300,0.009669621,0.028735632,0.169934641,0.074947776,,2017-02,2017-Q1,125300,0,2017-02
2/28/2017,58961,2881,RI,Providence,Washington,Kingston,11533,342000,-0.001751313,-0.000584454,0.06841612,0.027650546,-0.000350202,2006-01,2006-Q1,376100,-0.090667376,2004-05
2/28/2017,62655,12547,NY,Kingston,Ulster,Milton,11534,223200,0.005405405,0.015468608,-0.004904146,-0.005811276,-0.024760003,2005-11,2005-Q4,294800,-0.242876526,2003-11
2/28/2017,73305,35073,AL,Birmingham,Jefferson,Graysville,11535,58400,-0.003412969,-0.006802721,-0.016835017,0.012068788,-0.00483467,2010-02,2010-Q1,67300,-0.132243685,2005-05
2/28/2017,82235,55384,MN,Minneapolis-St Paul,Hennepin,Spring Park,11536,218500,0.001374885,-0.000457457,-0.010864645,0.0608798,-0.025051043,2006-08,2006-Q3,288300,-0.242108914,2003-11
2/28/2017,99294,97449,OR,Coos Bay,Coos,Lakeside,11537,151500,0.014735432,0.03625171,0.039807824,0.032197545,-0.00085406,2009-11,2009-Q4,158100,-0.041745731,2009-02
2/28/2017,62205,11724,NY,New York,Suffolk,Cold Spring Harbor,11538,1291600,-0.017944039,0.000774833,0.120791392,0.049938255,-0.004449385,2006-07,2006-Q3,1355800,-0.047352117,2005-11
2/28/2017,81599,54169,WI,Appleton,Calumet,Sherwood,11539,199400,0.007070707,0.022039979,0.034769071,0.019890157,0.009617096,2009-03,2009-Q1,199900,-0.002501251,2009-03
2/28/2017,81606,54180,WI,Green Bay,Brown,Town of Wrightstown,11540,176200,0.014392631,0.037080636,0.129487179,0.036902004,0.015890597,2017-02,2017-Q1,176200,0,2017-02
2/28/2017,77276,44666,OH,Canton,Stark,North Lawrence,11541,144700,0.009065551,0.027698864,0.032097004,0.044487171,0.008164197,2017-02,2017-Q1,144700,0,2017-02
2/28/2017,58224,1038,MA,Springfield,Hampshire,Town of Hatfield,11542,290000,0.005199307,0.008344924,0.010452962,0.022158734,,2014-12,2014-Q4,293000,-0.010238908,2014-10
2/28/2017,95014,85630,AZ,Sierra Vista,Cochise,Saint David,11543,148300,0.008843537,0.037062937,0.058529622,0.009717301,-0.018254361,2008-03,2008-Q1,183600,-0.192265795,2005-04
2/28/2017,69959,28449,NC,Wilmington,New Hanover,Kure Beach,11544,347400,0.003176437,0.008125363,-0.019751693,0.027387373,-0.025350025,2006-06,2006-Q2,470100,-0.261008296,2005-05
2/28/2017,76445,42776,KY,Elizabethtown,Hardin,Sonora,11545,112500,0,0.004464286,0.09223301,0.02180078,,2016-09,2016-Q3,113000,-0.004424779,2016-07
2/28/2017,59847,5257,VT,Bennington,Bennington,Shaftsbury,11546,175200,0.010963647,0.029377203,0.115923567,0.019337984,,2017-02,2017-Q1,175200,0,2017-02
2/28/2017,67009,21738,MD,Baltimore,Howard,Glenwood,11547,711600,0.004942805,0.011657663,0.055003706,0.028141638,-0.005162322,2007-06,2007-Q2,770600,-0.076563717,2005-06
2/28/2017,71426,31079,GA,,Wilcox,Rochelle,11548,92800,-0.004291845,0.006507592,0.337175793,0.100847643,0.020575667,2017-01,2017-Q1,93200,-0.004291845,2017-01
2/28/2017,79393,48818,MI,Grand Rapids,Montcalm,Crystal,11549,95100,-0.003144654,0.001052632,0.144404332,0.04448887,,2017-01,2017-Q1,95400,-0.003144654,2016-12
2/28/2017,99267,97417,OR,Roseburg,Douglas,Canyonville,11550,140000,0.013024602,0.040118871,0.111111111,0.047516835,-0.002743848,2007-06,2007-Q2,148900,-0.059771659,2006-12
2/28/2017,74841,38477,TN,,Giles,Prospect,11551,88800,-0.007821229,0.007945516,-0.085478888,0.016806191,0.010112492,2015-12,2015-Q4,101400,-0.124260355,2015-08
2/28/2017,100140,99169,WA,Othello,Adams,Ritzville,11552,95100,-0.004188482,0.005285412,0.089347079,0.017496224,,2009-04,2009-Q2,110200,-0.137023593,
2/28/2017,64374,15935,PA,Somerset,Somerset,Conemaugh Township,11553,97900,0.012409514,0.045940171,0.102477477,0.021087175,0.021681572,2017-02,2017-Q1,97900,0,2017-02
2/28/2017,75425,39766,MS,Columbus,Lowndes,Steens,11554,123400,0.004068348,0.01147541,0.033500838,0.02682845,0.016860708,2009-11,2009-Q4,137500,-0.102545455,2008-12
2/28/2017,58408,1529,MA,Worcester,Worcester,Millville,11555,287000,0.005606167,0.02426838,0.073699963,0.045913018,-0.008444365,2006-05,2006-Q2,330200,-0.1308298,2004-06
2/28/2017,79636,49252,MI,Hillsdale,Hillsdale,Litchfield,11556,118200,0.00084674,0.014592275,0.139826422,0.103305634,0.015448616,2017-02,2017-Q1,118200,0,2017-02
2/28/2017,73675,35987,AL,Birmingham,Saint Clair,Steele,11557,119100,-0.00334728,-0.005843072,0.056787933,0.026696904,0.027955544,2016-12,2016-Q4,120100,-0.008326395,2016-11
2/28/2017,90349,74330,OK,,Mayes,Adair,11558,139700,-0.007107321,-0.00427655,0.089703588,0.065972676,,2016-12,2016-Q4,141600,-0.013418079,2016-11
2/28/2017,87967,68372,NE,Lincoln,Lancaster,Hickman,11559,175600,0.005151689,0.016203704,0.070731707,0.051052024,0.039413628,2017-02,2017-Q1,175600,0,2017-02
2/28/2017,78573,47383,IN,Muncie,Delaware,Selma,11560,103500,0.012720157,0.023738872,0.079249218,0.026754494,0.004151197,2005-05,2005-Q2,115800,-0.106217617,2003-08
2/28/2017,99219,97358,OR,Albany,Linn,Lyons,11561,237800,0.004222973,0.022355976,0.127548601,0.062641924,0.007080552,2017-02,2017-Q1,237800,0,2017-02
2/28/2017,75898,41059,KY,Cincinnati,Campbell,Melbourne,11562,143100,-0.00209205,0.004210526,0.099923136,0.033437435,,2017-01,2017-Q1,143400,-0.00209205,2016-12
2/28/2017,91115,75859,TX,,Freestone,Streetman,11563,249700,0.013392857,0.008481422,-0.077917282,-0.016745867,,2013-11,2013-Q4,320200,-0.220174891,
2/28/2017,58318,1257,MA,Pittsfield,Berkshire,Sheffield,11564,255700,-0.006604507,-0.023300229,-0.019179133,0.00070544,-0.016308887,2007-04,2007-Q2,308800,-0.171955959,2003-10
2/28/2017,59125,3447,NH,Keene,Cheshire,Fitzwilliam,11565,165300,0.007926829,0.024163569,0.089650626,0.020980193,-0.020286527,2006-07,2006-Q3,205100,-0.194051682,2004-05
2/28/2017,77146,44401,OH,Youngstown,Mahoning,Berlin Center,11566,165200,0.007931666,0.016615385,0.072727273,0.055334504,0.017345085,2017-02,2017-Q1,165200,0,2017-02
2/28/2017,60732,7641,NJ,New York,Bergen,Haworth,11567,647000,0.003100775,0.002168525,0.015539162,0.018546862,-0.0026653,2006-01,2006-Q1,717700,-0.098509126,2005-04
2/28/2017,84209,59834,MT,Missoula,Missoula,Frenchtown,11568,295200,0.009921314,0.036516854,0.059583632,0.020896372,-0.001678173,2009-05,2009-Q2,331400,-0.109233555,2008-09
2/28/2017,78945,48069,MI,Detroit,Oakland,Pleasant Ridge,11569,328300,0.009222256,0.036300505,0.137166609,0.119863255,0.021843815,2017-02,2017-Q1,328300,0,2017-02
2/28/2017,77284,44677,OH,Wooster,Wayne,Smithville,11570,135300,0.002965159,0.014242879,0.053738318,0.023609392,0.008030182,2017-02,2017-Q1,135300,0,2017-02
2/28/2017,90096,73573,OK,,Jefferson,Waurika,11571,53500,-0.001865672,0,0.114583333,0.059355881,0.042161564,2017-01,2017-Q1,53600,-0.001865672,2016-11
2/28/2017,78540,47338,IN,Muncie,Delaware,Eaton,11572,74200,-0.002688172,0.00405954,0.008152174,0.015522228,-0.008974595,2005-04,2005-Q2,93900,-0.209797657,2001-03
2/28/2017,99022,97017,OR,Portland,Clackamas,Colton,11573,372600,0.000537057,0.021101672,0.143295489,0.116768385,0.010363,2017-02,2017-Q1,372600,0,2017-02
2/28/2017,66902,21539,MD,Cumberland,Allegany,Lonaconing,11574,62800,0.024469821,0.062605753,0.068027211,0.00983796,-0.007923704,2007-12,2007-Q4,70800,-0.11299435,2005-10
2/28/2017,59048,3217,NH,Claremont,Grafton,Ashland,11575,128500,0.004691165,0.01984127,0.037126715,-0.00893812,-0.021685896,2007-11,2007-Q4,164200,-0.217417783,2004-01
2/28/2017,76757,43569,OH,Toledo,Wood,Weston,11576,109800,0.004574565,0.012915129,0.034872762,0.028515386,,2017-02,2017-Q1,109800,0,2017-02
2/28/2017,59849,5261,VT,Bennington,Bennington,Pownal,11577,158700,-0.006261741,-0.022181146,-0.017337461,-0.002749698,-0.040158032,2006-01,2006-Q1,271300,-0.415038703,
2/28/2017,87220,66539,KS,Topeka,Shawnee,Silver Lake,11578,141400,0.0056899,0.029861617,0.024637681,0.014006929,,2009-07,2009-Q3,151400,-0.066050198,
2/28/2017,64471,16143,PA,New Castle,Lawrence,Pulaski,11579,136600,0.008118081,0.020926756,0.053199692,0.03976903,,2017-02,2017-Q1,136600,0,2017-02
2/28/2017,85029,61528,IL,Peoria,Peoria,Edwards,11580,228700,-0.000437063,0.000437445,0.00483304,0.012242994,0.011346044,2014-07,2014-Q3,236200,-0.031752752,2013-06
2/28/2017,62969,13120,NY,Syracuse,Onondaga,Nedrow,11581,84600,0.009546539,0.032967033,0.077707006,0.004310505,0.018110918,2010-09,2010-Q3,85300,-0.008206331,2010-07
2/28/2017,66540,20662,MD,Washington,Charles,Nanjemoy,11582,247400,-0.00562701,-0.024832479,-0.025984252,0.018439304,-0.030951242,2006-07,2006-Q3,345800,-0.284557548,2005-02
2/28/2017,95542,88048,NM,Las Cruces,Dona Ana,Mesquite,11583,99600,0.001005025,0.010141988,0.01529052,-0.005140644,-0.001986162,2009-06,2009-Q2,132700,-0.249434815,2008-08
2/28/2017,74281,37306,TN,Tullahoma,Franklin,Belvidere,11584,128000,-0.00621118,-0.00233827,0.083827265,0.045639553,0.019520003,2016-12,2016-Q4,129300,-0.010054138,2016-11
2/28/2017,86745,65259,MO,Moberly,Randolph,Huntsville,11585,91000,-0.007633588,0.002202643,0.050808314,0.047952937,0.019934023,2016-12,2016-Q4,92100,-0.01194354,2016-12
2/28/2017,89408,72142,AR,Little Rock,Pulaski,Scott,11586,139300,0.00287977,0.000718391,0.011619463,0.005546976,,2017-02,2017-Q1,139300,0,2017-02
2/28/2017,99046,97042,OR,Portland,Clackamas,Mulino,11587,414900,0.006794467,0.035955056,0.140148392,0.109930548,0.015143696,2017-02,2017-Q1,414900,0,2017-02
2/28/2017,78544,47342,IN,Muncie,Delaware,Gaston,11588,81100,-0.002460025,-0.002460025,0.050518135,0.009382983,-0.007906432,2005-11,2005-Q4,103000,-0.212621359,2001-02
2/28/2017,59850,5262,VT,Bennington,Bennington,Shaftsbury,11589,217900,-0.009545455,-0.005930657,0.094974874,0.001938715,,2009-06,2009-Q2,265100,-0.17804602,
2/28/2017,99874,98564,WA,Centralia,Lewis,Mossyrock,11590,157100,0.000636943,0.032194481,0.117354196,0.056591587,0.024024831,2017-02,2017-Q1,157100,0,2017-02
2/28/2017,66933,21631,MD,Cambridge,Dorchester,East New Market,11591,186700,0.000535906,-0.011122881,0.050647158,0.059110409,-0.025125336,2007-07,2007-Q3,242500,-0.230103093,2004-06
2/28/2017,63692,14731,NY,Olean,Cattaraugus,Town of Ellicottville,11592,226400,0.024434389,0.015246637,0.006222222,0.017587268,-0.003763661,2007-07,2007-Q3,239300,-0.053907229,2006-12
2/28/2017,100186,99326,WA,Kennewick,Franklin,Connell,11593,143200,-0.000697837,-0.020519836,0.046018992,0.037892163,,2016-11,2016-Q4,146200,-0.020519836,2016-10
2/28/2017,62311,11964,NY,New York,Suffolk,Town of Shelter Island,11594,1028000,-0.022070015,-0.020299247,0.101940187,0.017972624,,2016-12,2016-Q4,1072900,-0.041849194,2016-11
2/28/2017,62914,13040,NY,Cortland,Cortland,Cincinnatus,11595,83100,-0.003597122,-0.023501763,-0.056753689,-0.010265762,0.01057824,2015-11,2015-Q4,90200,-0.078713969,2015-04
2/28/2017,97316,93532,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Lake Hughes,11596,265500,0.014908257,0.053571429,0.159895151,0.095198711,-0.024573072,2007-03,2007-Q1,345100,-0.23065778,2005-02
2/28/2017,72318,32949,FL,Melbourne,Brevard,Grant-Valkaria,11597,356200,0.017133067,0.043962485,0.130793651,0.083439575,-0.009379504,2005-12,2005-Q4,411700,-0.134806898,2005-02
2/28/2017,81996,54947,WI,Oshkosh,Winnebago,Larsen,11598,161400,0.00498132,0.003731343,0.022813688,0.031971855,0.009802044,2016-07,2016-Q3,161500,-0.000619195,2016-07
2/28/2017,99898,98592,WA,Shelton,Mason,Union,11599,282600,0.014721724,0.034785793,0.203577513,0.063626041,-0.001786981,2006-08,2006-Q3,291100,-0.029199588,2006-01
2/28/2017,84570,60541,IL,Chicago,Kendall,Newark,11600,219600,0.006877579,0.009655172,0.026168224,0.019588686,-0.01307884,2007-03,2007-Q1,251600,-0.12718601,2005-11
2/28/2017,399666,89034,NV,Las Vegas,Clark,Mesquite,11601,278500,0.006141618,0.013833273,0.020520337,0.041008549,-0.027084501,2007-02,2007-Q1,366500,-0.240109141,2004-10
2/28/2017,71133,30450,GA,Statesboro,Bulloch,Portal,11602,98000,-0.014084507,-0.037328094,-0.08667288,-0.005618333,,2009-08,2009-Q3,142800,-0.31372549,
2/28/2017,87183,66439,KS,,Brown,Horton,11603,62000,-0.003215434,0.01141925,0.067125645,0.039021049,,2017-01,2017-Q1,62200,-0.003215434,2017-01
2/28/2017,58211,1022,MA,Springfield,Hampden,Chicopee,11604,113700,0.002645503,0.013368984,0.064606742,0.016435527,-0.011312363,2008-01,2008-Q1,131800,-0.137329287,2005-01
2/28/2017,82066,55047,MN,Minneapolis-St Paul,Washington,Marine on Saint Croix,11605,380200,0.001844532,0.010632642,0.124852071,0.060828394,0.004170907,2017-02,2017-Q1,380200,0,2017-02
2/28/2017,99663,98253,WA,Oak Harbor,Island,Greenbank,11606,400700,0.00526844,0.029812388,0.099615807,0.049571731,0.007189179,2017-02,2017-Q1,400700,0,2017-02
2/28/2017,100256,99556,AK,,Kenai Peninsula,Anchor Point,11607,177300,0.000564334,0.017795637,0.06294964,0.006674163,,2010-05,2010-Q2,190400,-0.068802521,
2/28/2017,89833,72952,AR,Fort Smith,Crawford,Rudy,11608,121200,0.011686144,0.028862479,0.045729077,0.017371498,0.015227773,2017-02,2017-Q1,121200,0,2017-02
2/28/2017,98381,95690,CA,Sacramento,Sacramento,Walnut Grove,11609,358200,0.000279252,0.004768583,0.06543724,0.127364213,-0.015649615,2006-11,2006-Q4,436100,-0.178628755,2004-11
2/28/2017,62431,12154,NY,Albany,Rensselaer,Town of Schaghticoke,11610,180600,-0.001106195,-0.010410959,-0.014729951,0.012767156,0.000666891,2008-05,2008-Q2,185100,-0.024311183,2007-12
2/28/2017,68144,24440,VA,Staunton,Augusta,Greenville,11611,193100,0.000518135,0.01471361,0.056923919,0.029592066,-0.005085279,2008-02,2008-Q1,217900,-0.113813676,2005-12
2/28/2017,58228,1050,MA,Springfield,Hampshire,Huntington,11612,206000,0.00684262,0.019297378,-0.017175573,0.002642174,-0.003802736,2007-11,2007-Q4,220200,-0.06448683,2005-10
2/28/2017,91971,77482,TX,Bay City,Matagorda,Van Vleck,11613,142900,-0.014482759,-0.063564875,0.045354792,0.041696634,,2016-10,2016-Q4,153000,-0.066013072,2016-07
2/28/2017,74589,38015,TN,Memphis,Tipton,Gilt Edge,11614,111900,-0.004448399,0.013586957,0.047752809,0.027092313,0.003182807,2017-01,2017-Q1,112400,-0.004448399,2017-01
2/28/2017,77331,44814,OH,Sandusky,Erie,Berlin Heights,11615,141500,-0.007713885,-0.012561061,0.063110443,0.018985761,0.003237107,2005-04,2005-Q2,152400,-0.07152231,2004-08
2/28/2017,78272,46788,IN,Fort Wayne,Allen,Leo-Cedarville,11616,185900,0.002696872,0.028776978,0.027071823,0.022902548,0.010477058,2017-02,2017-Q1,185900,0,2017-02
2/28/2017,76858,43804,OH,New Philadelphia,Tuscarawas,Baltic,11617,125200,-0.001594896,0.00886382,0.021207178,0.028856725,0.022524354,2017-01,2017-Q1,125400,-0.001594896,2017-01
2/28/2017,85120,61734,IL,Peoria,Tazewell,Delavan,11618,113900,-0.000877193,0.002640845,-0.00870322,0.014480192,0.006740202,2015-08,2015-Q3,117900,-0.033927057,2014-08
2/28/2017,99762,98376,WA,,Jefferson,Quilcene,11619,280500,-0.001068376,0.015568429,0.120207668,0.055019847,0.025952618,2017-01,2017-Q1,280800,-0.001068376,2017-01
2/28/2017,64611,16442,PA,Erie,Erie,Venango Township,11620,142700,-0.00139958,-0.002097902,0.014214641,0.025204929,0.024611884,2016-12,2016-Q4,143000,-0.002097902,2016-12
2/28/2017,60228,6256,CT,Worcester,Windham,Windham,11621,166900,0.00119976,0.009679371,0.015206813,0.006974006,-0.022149225,2007-05,2007-Q2,209800,-0.204480458,2004-04
2/28/2017,99358,97538,OR,Grants Pass,Josephine,Selma,11622,204400,0.028169014,0.088391906,0.213776722,0.122492621,0.019987344,2017-02,2017-Q1,204400,0,2017-02
2/28/2017,60882,7946,NJ,New York,Morris,Long Hill Township,11623,560600,0.007729642,0.021315358,0.062950322,0.031059071,-0.003103686,2006-03,2006-Q1,590900,-0.051277712,2005-08
2/28/2017,99312,97469,OR,Roseburg,Douglas,Riddle,11624,145500,0.016061453,0.051300578,0.161213089,0.062012083,-0.005467654,2007-04,2007-Q2,154300,-0.057031756,2006-10
2/28/2017,76751,43557,OH,,Williams,Stryker,11625,95800,0,0.00524659,-0.03815261,0.054712006,-0.001141032,2016-03,2016-Q1,99700,-0.039117352,2015-09
2/28/2017,73912,36528,AL,Mobile,Mobile,Dauphin Island,11626,263300,-0.001516875,0.008812261,0.124252775,0.056641376,-0.023533298,2008-01,2008-Q1,349300,-0.246206699,2005-09
2/28/2017,74309,37335,TN,,Lincoln,Flintville,11627,91200,0.020134228,0.04467354,0.071680376,0.015859047,0.014979403,2010-04,2010-Q2,101300,-0.09970385,2009-02
2/28/2017,69315,27355,NC,Greensboro,Randolph,Staley,11628,125000,-0.003984064,-0.013417522,0.046025105,0.041098506,0.009608895,2016-11,2016-Q4,126700,-0.013417522,2016-08
2/28/2017,65292,17981,PA,Pottsville,Schuylkill,Tremont Township,11629,62200,-0.007974482,-0.020472441,0.013029316,0.016901461,,2016-05,2016-Q2,64500,-0.035658915,2016-04
2/28/2017,70089,28637,NC,Hickory,Burke,Hildebran,11630,103700,0.014677104,0.04641776,0.110278373,0.055651222,,2017-02,2017-Q1,103700,0,2017-02
2/28/2017,58414,1537,MA,Worcester,Worcester,Town of Oxford,11631,185700,0.005414185,0.017534247,0.007049892,0.017823787,-0.014543759,2005-11,2005-Q4,234000,-0.206410256,2003-07
2/28/2017,86923,65674,MO,Springfield,Polk,Humansville,11632,93300,0,0.014130435,0.020787746,0.019048351,,2009-06,2009-Q2,125200,-0.254792332,
2/28/2017,93548,80813,CO,Colorado Springs,Teller,Cripple Creek,11633,148800,-0.002012072,0.002695418,0.135877863,0.039495209,0.016529433,2017-01,2017-Q1,149100,-0.002012072,2016-12
2/28/2017,65722,19043,PA,Philadelphia,Delaware,Ridley Township,11634,175800,0.001709402,0.016772701,0.096693699,0.007444413,-0.014185749,2007-09,2007-Q3,208000,-0.154807692,2005-08
2/28/2017,98202,95441,CA,Santa Rosa,Sonoma,Geyserville,11635,733900,-0.012779123,-0.027818254,0.043657565,0.093733038,,2016-11,2016-Q4,754900,-0.027818254,2016-06
2/28/2017,93939,82513,WY,Riverton,Fremont,Dubois,11636,234800,-0.00170068,0.005567452,0.061003163,0.017019618,,2017-01,2017-Q1,235200,-0.00170068,2016-12
2/28/2017,74105,37018,TN,Tullahoma,Coffee,Beechgrove,11637,150000,0.00536193,0.029512697,0.054852321,0.044078113,0.00161424,2017-02,2017-Q1,150000,0,2017-02
2/28/2017,75719,40516,KY,Lexington,Fayette,Lexington,11638,179100,0.002238388,0.007311586,0.055391868,0.030124362,0.017617987,2017-02,2017-Q1,179100,0,2017-02
2/28/2017,82598,56065,MN,Mankato,Blue Earth,Mapleton,11639,132400,-0.009723261,0,-0.080555556,0.008999279,-0.002752432,2016-03,2016-Q1,146000,-0.093150685,2015-06
2/28/2017,67021,21757,MD,Baltimore,Carroll,Keymar,11640,270500,-0.001845018,-0.006245408,0.048856146,0.036876764,-0.012930899,2006-06,2006-Q2,318400,-0.150439698,2005-07
2/28/2017,71315,30805,GA,Augusta,Richmond,Augusta,11641,65100,-0.001533742,0.001538462,-0.097087379,-0.013562345,-0.013131658,2010-02,2010-Q1,82700,-0.212817412,2005-04
2/28/2017,79835,49639,MI,Big Rapids,Mecosta,Green Township,11642,87800,0.001140251,0.002283105,0.039053254,0.035070701,-0.016601104,2006-09,2006-Q3,109200,-0.195970696,2001-03
2/28/2017,79397,48822,MI,Lansing,Clinton,Eagle,11643,182100,0.001099505,-0.002191781,0.067409144,0.049383092,-0.002009462,2005-05,2005-Q2,205200,-0.112573099,2003-09
2/28/2017,77429,45064,OH,,Preble,Camden,11644,137000,0.002928258,0.014814815,0.082148499,0.03473161,0.002441219,2006-06,2006-Q2,141600,-0.032485876,2004-12
2/28/2017,58401,1521,MA,Springfield,Hampden,Town of Holland,11645,194400,0.006732263,0.005690636,0.000514668,0.002070411,-0.014204801,2006-05,2006-Q2,234700,-0.171708564,2004-11
2/28/2017,91454,76530,TX,Austin,Williamson,Granger,11646,155800,-0.002560819,-0.014547755,0.067123288,0.056257536,0.040846522,2016-11,2016-Q4,158100,-0.014547755,2016-09
2/28/2017,78172,46543,IN,Elkhart,Elkhart,Millersburg,11647,168500,0,-0.005899705,0.053125,0.036719247,0.012510877,2016-11,2016-Q4,169500,-0.005899705,2016-11
2/28/2017,58822,2630,MA,Cape Cod,Barnstable,Barnstable,11648,518200,0.005432674,0.004068979,0.024313105,0.031389932,-0.001131483,2005-05,2005-Q2,557800,-0.070993188,2004-10
2/28/2017,99653,98241,WA,Seattle,Snohomish,Darrington,11649,185700,0.007049892,0.035694367,0.155569384,0.067116604,-0.006342738,2006-10,2006-Q4,201600,-0.078869048,2006-05
2/28/2017,63858,15046,PA,Pittsburgh,Allegheny,Crescent,11650,147100,-0.006752194,-0.026472535,0.050714286,0.061397369,0.018718391,2016-11,2016-Q4,151100,-0.026472535,2016-09
